Initialization Completed, Clock Speed 5
Time, Logical_Clock, Action, queue_length 
15:35:09, 138, sent message to both, 0
15:35:10, 139, sleep, 0
15:35:10, 140, sleep, 0
15:35:10, 141, sleep, 0
15:35:10, 142, sleep, 0
15:35:10, 143, sleep, 0
15:35:11, 144, sleep, 0
15:35:11, 145, sleep, 0
15:35:11, 146, sleep, 0
15:35:11, 147, sleep, 0
15:35:11, 148, recieved message, 0
15:35:12, 149, sleep, 0
15:35:12, 150, recieved message, 0
15:35:12, 151, sleep, 0
15:35:12, 152, sent message to second, 0
15:35:12, 153, sleep, 0
15:35:13, 154, sleep, 0
15:35:13, 155, sleep, 0
15:35:13, 156, sleep, 0
15:35:13, 157, sleep, 0
15:35:13, 158, recieved message, 0
15:35:14, 159, sent message to second, 0
15:35:14, 160, sent message to first, 0
15:35:14, 161, sent message to first, 0
15:35:14, 162, sleep, 0
15:35:14, 163, recieved message, 0
15:35:15, 164, sleep, 0
15:35:15, 165, sleep, 0
15:35:15, 166, sleep, 0
15:35:15, 167, sleep, 0
15:35:15, 168, sent message to both, 0
15:35:16, 169, recieved message, 0
15:35:16, 170, sleep, 0
15:35:16, 171, recieved message, 0
15:35:16, 172, sleep, 0
15:35:16, 173, recieved message, 0
15:35:17, 174, recieved message, 0
15:35:17, 175, sleep, 0
15:35:17, 176, recieved message, 0
15:35:17, 177, sleep, 0
15:35:17, 178, sleep, 0
15:35:18, 179, recieved message, 0
15:35:18, 180, sent message to both, 0
15:35:18, 181, sleep, 0
15:35:18, 182, sleep, 0
15:35:18, 183, recieved message, 0
15:35:19, 184, sleep, 0
15:35:19, 185, sent message to both, 0
15:35:19, 186, sent message to first, 0
15:35:19, 187, sleep, 0
15:35:19, 188, sleep, 0
15:35:20, 189, sent message to both, 0
15:35:20, 190, recieved message, 0
15:35:20, 191, sent message to first, 0
15:35:20, 192, sent message to first, 0
15:35:20, 193, sleep, 0
15:35:21, 194, sleep, 0
15:35:21, 195, sleep, 0
15:35:21, 196, sleep, 0
15:35:21, 197, sleep, 0
15:35:21, 198, sleep, 0
15:35:22, 199, sleep, 0
15:35:22, 200, recieved message, 0
15:35:22, 201, recieved message, 0
15:35:22, 202, sleep, 0
15:35:22, 203, sleep, 0
15:35:23, 204, sleep, 0
15:35:23, 205, sleep, 0
15:35:23, 206, sent message to first, 0
15:35:23, 207, sleep, 0
15:35:23, 208, recieved message, 0
15:35:24, 209, sent message to both, 0
15:35:24, 210, recieved message, 0
15:35:24, 211, sent message to both, 0
15:35:24, 212, sleep, 0
15:35:24, 213, sleep, 0
15:35:25, 214, sleep, 0
15:35:25, 215, sleep, 0
15:35:25, 216, sleep, 0
15:35:25, 217, sleep, 0
15:35:25, 218, sent message to second, 0
15:35:26, 219, sleep, 0
15:35:26, 220, sleep, 0
15:35:26, 221, recieved message, 0
15:35:26, 222, recieved message, 0
15:35:26, 223, recieved message, 0
15:35:27, 224, sleep, 0
15:35:27, 225, sleep, 0
15:35:27, 226, sleep, 0
15:35:27, 227, recieved message, 0
15:35:27, 228, sleep, 0
15:35:28, 229, recieved message, 0
15:35:28, 230, sent message to first, 0
15:35:28, 231, recieved message, 0
15:35:28, 232, recieved message, 0
15:35:28, 233, recieved message, 0
15:35:29, 234, sleep, 0
15:35:29, 235, sleep, 0
15:35:29, 236, sleep, 0
15:35:29, 237, sleep, 0
15:35:29, 238, sleep, 0
15:35:30, 239, sleep, 0
15:35:30, 240, sent message to both, 0
15:35:30, 241, sleep, 0
15:35:30, 242, sleep, 0
15:35:30, 243, recieved message, 0
15:35:31, 244, sleep, 0
15:35:31, 245, sleep, 0
15:35:31, 246, recieved message, 0
15:35:31, 247, sleep, 0
15:35:31, 248, sent message to second, 0
15:35:32, 249, sleep, 0
15:35:32, 250, sleep, 0
15:35:32, 251, sleep, 0
15:35:32, 252, sleep, 0
15:35:32, 253, recieved message, 0
15:35:33, 254, recieved message, 0
15:35:33, 255, sent message to both, 0
15:35:33, 256, sent message to first, 0
15:35:33, 257, sleep, 0
15:35:33, 258, sent message to second, 0
15:35:34, 259, sent message to second, 0
15:35:34, 260, sent message to first, 0
15:35:34, 261, sleep, 0
15:35:34, 262, sleep, 0
15:35:34, 263, sleep, 0
15:35:35, 264, sleep, 0
15:35:35, 265, sleep, 0
15:35:35, 266, sleep, 0
15:35:35, 267, recieved message, 0
15:35:35, 268, sleep, 0
15:35:36, 269, recieved message, 0
15:35:36, 270, sleep, 0
15:35:36, 271, sleep, 0
15:35:36, 272, sleep, 0
15:35:36, 273, sent message to both, 0
15:35:37, 274, sleep, 0
15:35:37, 275, sleep, 0
15:35:37, 276, recieved message, 0
15:35:37, 277, recieved message, 0
15:35:37, 278, sleep, 0
15:35:38, 279, sleep, 0
15:35:38, 280, sent message to both, 0
15:35:38, 281, sleep, 0
15:35:38, 282, sleep, 0
15:35:38, 283, sleep, 0
15:35:39, 284, sent message to both, 0
15:35:39, 285, sleep, 0
15:35:39, 286, sleep, 0
15:35:39, 287, recieved message, 0
15:35:39, 288, sent message to both, 0
15:35:40, 289, sent message to first, 0
15:35:40, 290, sent message to both, 0
15:35:40, 291, sent message to second, 0
15:35:40, 292, sleep, 0
15:35:40, 293, sent message to first, 0
15:35:41, 294, sent message to second, 0
15:35:41, 295, sleep, 0
15:35:41, 296, sleep, 0
15:35:41, 297, recieved message, 0
15:35:41, 298, sent message to both, 0
15:35:42, 299, sleep, 0
15:35:42, 300, sent message to both, 0
15:35:42, 301, sleep, 0
15:35:42, 302, sent message to both, 0
15:35:42, 303, sleep, 0
15:35:43, 304, sleep, 0
15:35:43, 305, sleep, 0
15:35:43, 306, recieved message, 0
15:35:43, 307, sleep, 0
15:35:43, 308, sleep, 0
15:35:44, 309, recieved message, 0
15:35:44, 310, sent message to first, 0
15:35:44, 311, sent message to first, 0
15:35:44, 312, sent message to first, 0
15:35:44, 313, sleep, 0
15:35:45, 314, sleep, 0
15:35:45, 315, sent message to second, 0
15:35:45, 316, sleep, 0
15:35:45, 317, sent message to first, 0
15:35:45, 318, recieved message, 0
15:35:46, 319, sleep, 0
15:35:46, 320, sleep, 0
15:35:46, 321, sent message to both, 0
15:35:46, 322, sleep, 0
15:35:46, 323, sleep, 0
15:35:47, 324, sent message to first, 0
15:35:47, 325, sleep, 0
15:35:47, 326, recieved message, 0
15:35:47, 327, sleep, 0
15:35:47, 328, sleep, 0
15:35:48, 329, sleep, 0
15:35:48, 330, sent message to both, 0
15:35:48, 331, sleep, 0
15:35:48, 332, sleep, 0
15:35:48, 333, sleep, 0
15:35:49, 334, sleep, 0
15:35:49, 335, sleep, 0
15:35:49, 336, sent message to first, 0
15:35:49, 337, sleep, 0
15:35:49, 338, sleep, 0
15:35:50, 339, sleep, 0
15:35:50, 340, recieved message, 0
15:35:50, 341, sleep, 0
15:35:50, 342, recieved message, 0
15:35:50, 343, sleep, 0
15:35:51, 344, sent message to both, 0
15:35:51, 345, sent message to both, 0
15:35:51, 346, sleep, 0
15:35:51, 347, sleep, 0
15:35:51, 348, recieved message, 0
15:35:52, 349, sleep, 0
15:35:52, 350, sleep, 0
15:35:52, 351, sleep, 0
15:35:52, 352, sleep, 0
15:35:52, 353, sleep, 0
15:35:53, 354, sent message to both, 0
15:35:53, 355, sleep, 0
15:35:53, 356, sleep, 0
15:35:53, 357, sleep, 0
15:35:53, 358, sleep, 0
15:35:54, 359, recieved message, 0
15:35:54, 360, recieved message, 0
15:35:54, 361, recieved message, 0
15:35:54, 362, recieved message, 0
15:35:54, 363, sleep, 0
15:35:55, 364, sleep, 0
15:35:55, 365, sent message to both, 0
15:35:55, 366, sleep, 0
15:35:55, 367, sleep, 0
15:35:55, 368, sleep, 0
15:35:56, 369, sent message to first, 0
15:35:56, 370, sleep, 0
15:35:56, 371, sleep, 0
15:35:56, 372, sleep, 0
15:35:56, 373, recieved message, 0
15:35:57, 374, recieved message, 0
15:35:57, 375, sent message to second, 0
15:35:57, 376, sleep, 0
15:35:57, 377, sleep, 0
15:35:57, 378, sleep, 0
15:35:58, 379, sleep, 0
15:35:58, 380, sleep, 0
15:35:58, 381, sleep, 0
15:35:58, 382, recieved message, 0
15:35:58, 383, sleep, 0
15:35:59, 384, recieved message, 0
15:35:59, 385, sleep, 0
15:35:59, 386, recieved message, 0
15:35:59, 387, recieved message, 0
15:35:59, 388, sleep, 0
15:36:00, 389, sent message to first, 0
15:36:00, 390, recieved message, 0
15:36:00, 391, sent message to second, 0
15:36:00, 392, sleep, 0
15:36:00, 393, sleep, 0
15:36:01, 394, sent message to first, 0
15:36:01, 395, sleep, 0
15:36:01, 396, sleep, 0
15:36:01, 397, sent message to second, 0
15:36:01, 398, sleep, 0
15:36:02, 399, sleep, 0
15:36:02, 400, sleep, 0
15:36:02, 401, recieved message, 0
15:36:02, 402, sent message to first, 0
15:36:02, 403, sleep, 0
15:36:03, 404, sent message to second, 0
15:36:03, 405, sleep, 0
15:36:03, 406, sleep, 0
15:36:03, 407, sleep, 0
15:36:03, 408, sleep, 0
