Initialization Completed, Clock Speed 6
Time, Logical_Clock, Action, queue_length 
16:03:00, 396, sleep, 0
16:03:00, 397, recieved message, 0
16:03:00, 398, sleep, 0
16:03:00, 399, sleep, 0
16:03:00, 400, sleep, 0
16:03:01, 401, sleep, 0
16:03:01, 402, sleep, 0
16:03:01, 403, sleep, 0
16:03:01, 404, sleep, 0
16:03:01, 405, sent message to both, 0
16:03:01, 406, sleep, 0
16:03:02, 407, sleep, 0
16:03:02, 408, sleep, 0
16:03:02, 409, sleep, 0
16:03:02, 410, sleep, 0
16:03:02, 411, sleep, 0
16:03:02, 412, sleep, 0
16:03:03, 413, sleep, 0
16:03:03, 414, sleep, 0
16:03:03, 415, sleep, 0
16:03:03, 416, recieved message, 0
16:03:03, 417, sent message to first, 0
16:03:03, 418, sent message to second, 0
16:03:04, 419, sent message to first, 0
16:03:04, 420, sleep, 0
16:03:04, 421, sent message to both, 0
16:03:04, 422, sent message to first, 0
16:03:04, 423, sent message to second, 0
16:03:04, 424, sleep, 0
16:03:05, 425, sleep, 0
16:03:05, 426, sleep, 0
16:03:05, 427, sent message to second, 0
16:03:05, 428, sleep, 0
16:03:05, 429, sent message to first, 0
16:03:05, 430, sent message to second, 0
16:03:06, 431, sleep, 0
16:03:06, 432, sent message to second, 0
16:03:06, 433, sleep, 0
16:03:06, 434, sleep, 0
16:03:06, 435, recieved message, 0
16:03:06, 436, sleep, 0
16:03:07, 437, sent message to second, 0
16:03:07, 438, sent message to second, 0
16:03:07, 439, sleep, 0
16:03:07, 440, sleep, 0
