Initialization Completed, Clock Speed 3
Time, Logical_Clock, Action, queue_length 
15:45:56, 123, sleep, 0
15:45:56, 124, sleep, 0
15:45:57, 125, sent message to first, 0
15:45:57, 126, sleep, 0
15:45:57, 127, sleep, 0
15:45:58, 137, recieved message, 1
15:45:58, 138, recieved message, 0
15:45:58, 139, sent message to second, 0
15:45:59, 143, recieved message, 0
15:45:59, 144, sleep, 0
15:45:59, 145, recieved message, 0
15:46:00, 147, recieved message, 1
15:46:00, 148, recieved message, 0
15:46:00, 149, sleep, 0
15:46:01, 152, recieved message, 1
15:46:01, 153, recieved message, 1
15:46:01, 154, recieved message, 1
15:46:02, 156, recieved message, 2
15:46:02, 157, recieved message, 1
15:46:02, 158, recieved message, 1
15:46:03, 161, recieved message, 1
15:46:03, 163, recieved message, 1
15:46:03, 164, recieved message, 0
15:46:04, 165, sleep, 0
15:46:04, 166, sleep, 0
15:46:04, 167, sleep, 0
15:46:05, 172, recieved message, 0
15:46:05, 173, sleep, 0
15:46:05, 174, sleep, 0
15:46:06, 175, sleep, 0
15:46:06, 179, recieved message, 0
15:46:06, 180, sent message to both, 0
15:46:07, 181, sleep, 0
15:46:07, 182, sent message to first, 0
15:46:07, 183, sleep, 0
15:46:08, 187, recieved message, 1
15:46:08, 188, recieved message, 0
15:46:08, 190, recieved message, 0
15:46:09, 191, sleep, 0
15:46:09, 192, sleep, 0
15:46:09, 196, recieved message, 0
15:46:10, 198, recieved message, 0
15:46:10, 199, recieved message, 0
15:46:10, 200, recieved message, 1
15:46:11, 201, recieved message, 0
15:46:11, 202, sleep, 0
15:46:11, 206, recieved message, 0
15:46:12, 207, recieved message, 0
15:46:12, 208, sent message to first, 0
15:46:12, 209, sleep, 0
15:46:13, 212, recieved message, 1
15:46:13, 213, recieved message, 0
15:46:13, 214, sent message to second, 0
15:46:14, 215, sleep, 0
15:46:14, 216, sleep, 0
15:46:14, 217, sleep, 0
15:46:15, 218, sleep, 0
15:46:15, 219, sent message to first, 0
15:46:15, 220, sleep, 0
15:46:16, 221, recieved message, 0
15:46:16, 222, sent message to second, 1
15:46:16, 230, recieved message, 0
15:46:17, 232, recieved message, 0
15:46:17, 233, sent message to second, 0
15:46:17, 234, sent message to second, 0
15:46:18, 237, recieved message, 0
15:46:18, 238, sleep, 0
15:46:18, 241, recieved message, 0
15:46:19, 242, sleep, 0
15:46:19, 243, sent message to second, 0
15:46:19, 244, sleep, 0
15:46:20, 245, sleep, 0
15:46:20, 246, sleep, 0
15:46:20, 250, recieved message, 0
15:46:21, 253, recieved message, 0
15:46:21, 254, sent message to both, 0
15:46:21, 255, sent message to second, 0
15:46:22, 256, sent message to both, 0
15:46:22, 257, sent message to first, 0
15:46:22, 258, sleep, 0
15:46:23, 262, recieved message, 0
15:46:23, 263, sent message to both, 0
15:46:23, 264, sleep, 0
15:46:24, 265, sleep, 0
15:46:24, 266, sleep, 0
15:46:24, 267, sent message to second, 0
15:46:25, 268, sleep, 0
15:46:25, 274, recieved message, 0
15:46:25, 275, recieved message, 0
15:46:26, 278, recieved message, 0
15:46:26, 279, sleep, 0
15:46:26, 280, sleep, 0
15:46:27, 283, recieved message, 0
15:46:27, 284, sleep, 0
15:46:27, 285, sent message to second, 0
15:46:28, 287, recieved message, 0
15:46:28, 289, recieved message, 0
15:46:28, 290, sleep, 0
15:46:29, 291, sleep, 0
15:46:29, 292, sleep, 0
15:46:29, 293, sleep, 0
15:46:30, 294, sleep, 0
15:46:30, 295, sleep, 0
15:46:30, 296, sleep, 0
15:46:31, 297, recieved message, 0
15:46:31, 298, sleep, 0
15:46:31, 306, recieved message, 0
15:46:32, 307, sleep, 0
15:46:32, 308, sleep, 0
15:46:32, 309, sent message to first, 0
15:46:33, 310, sleep, 0
15:46:33, 311, sent message to second, 0
15:46:33, 316, recieved message, 0
15:46:34, 317, sleep, 0
15:46:34, 318, sent message to second, 0
15:46:34, 319, sleep, 0
15:46:35, 320, sleep, 0
15:46:35, 321, sleep, 0
15:46:35, 325, recieved message, 0
15:46:36, 326, recieved message, 0
15:46:36, 327, sleep, 0
15:46:36, 330, recieved message, 0
15:46:37, 331, sleep, 0
15:46:37, 332, sleep, 0
15:46:37, 333, recieved message, 0
15:46:38, 334, sleep, 0
15:46:38, 335, sleep, 0
15:46:38, 336, sleep, 0
15:46:39, 337, sleep, 0
15:46:39, 338, sleep, 0
15:46:39, 346, recieved message, 0
15:46:40, 347, sleep, 0
15:46:40, 348, sent message to first, 0
15:46:40, 349, sleep, 0
15:46:41, 350, sleep, 0
15:46:41, 351, sleep, 0
15:46:41, 352, sleep, 0
15:46:42, 353, sent message to first, 0
15:46:42, 354, sleep, 0
15:46:42, 355, sleep, 0
15:46:43, 362, recieved message, 1
15:46:43, 363, recieved message, 0
15:46:43, 365, recieved message, 0
15:46:44, 367, recieved message, 0
15:46:44, 368, sleep, 0
15:46:44, 370, recieved message, 0
15:46:45, 372, recieved message, 0
15:46:45, 373, sleep, 0
15:46:45, 374, sleep, 0
15:46:46, 375, sleep, 0
15:46:46, 376, sent message to both, 1
15:46:46, 380, recieved message, 0
15:46:47, 381, sleep, 0
15:46:47, 382, sleep, 0
15:46:47, 383, sleep, 0
15:46:48, 384, sleep, 0
15:46:48, 389, recieved message, 0
15:46:48, 390, sleep, 0
15:46:49, 391, sleep, 0
15:46:49, 392, sleep, 0
15:46:49, 393, sent message to both, 0
15:46:50, 398, recieved message, 0
15:46:50, 399, sleep, 0
15:46:50, 400, recieved message, 0
15:46:51, 403, recieved message, 0
15:46:51, 404, sleep, 0
15:46:51, 405, sleep, 0
15:46:52, 406, sent message to second, 0
15:46:52, 407, sleep, 0
15:46:52, 408, sent message to first, 0
15:46:53, 413, recieved message, 0
15:46:53, 414, sleep, 0
15:46:53, 415, recieved message, 0
15:46:54, 418, recieved message, 0
15:46:54, 419, sleep, 0
15:46:54, 420, recieved message, 0
15:46:55, 421, sent message to first, 0
15:46:55, 422, sleep, 0
15:46:55, 423, sent message to first, 0
15:46:56, 428, recieved message, 0
15:46:56, 429, sent message to both, 0
15:46:56, 430, sleep, 0
15:46:57, 432, recieved message, 0
15:46:57, 433, sent message to second, 0
15:46:57, 434, sent message to second, 0
15:46:58, 438, recieved message, 0
15:46:58, 439, sleep, 0
15:46:58, 441, recieved message, 0
15:46:59, 442, sleep, 0
15:46:59, 443, sleep, 0
15:46:59, 444, recieved message, 0
15:47:00, 447, recieved message, 0
15:47:00, 448, sleep, 0
15:47:00, 449, recieved message, 0
15:47:01, 450, sleep, 0
15:47:01, 451, sleep, 0
15:47:01, 452, sleep, 0
15:47:02, 453, sleep, 0
15:47:02, 454, sent message to second, 0
15:47:02, 455, sent message to second, 0
15:47:03, 456, sent message to both, 0
15:47:03, 457, sleep, 0
15:47:03, 465, recieved message, 0
15:47:04, 466, sleep, 0
15:47:04, 467, sleep, 0
15:47:04, 471, recieved message, 0
15:47:05, 472, sleep, 0
15:47:05, 474, recieved message, 0
15:47:05, 475, sleep, 0
15:47:06, 476, sleep, 0
15:47:06, 477, sent message to first, 1
15:47:06, 480, recieved message, 0
15:47:07, 483, recieved message, 0
15:47:07, 484, sent message to first, 0
15:47:07, 485, sleep, 0
15:47:08, 486, recieved message, 0
15:47:08, 487, sleep, 0
15:47:08, 488, sent message to second, 0
15:47:09, 489, sent message to both, 0
15:47:09, 490, sleep, 0
15:47:09, 495, recieved message, 0
15:47:10, 498, recieved message, 0
15:47:10, 499, recieved message, 0
15:47:10, 501, recieved message, 0
15:47:11, 503, recieved message, 0
15:47:11, 504, recieved message, 0
15:47:11, 505, sent message to first, 0
15:47:12, 506, sleep, 0
15:47:12, 507, sleep, 0
15:47:12, 508, sleep, 0
15:47:13, 509, sleep, 0
15:47:13, 510, sleep, 0
15:47:13, 511, recieved message, 1
15:47:14, 516, recieved message, 0
15:47:14, 517, sleep, 0
15:47:14, 518, sleep, 0
15:47:15, 519, sleep, 0
15:47:15, 520, sleep, 0
15:47:15, 521, sleep, 0
15:47:16, 528, recieved message, 0
15:47:16, 529, recieved message, 0
